ImageId,PredictionString,target
ILSVRC2012_val_00007718,n04392985 0 65 499 206 ,n04392985
ILSVRC2012_val_00036753,n04392985 0 0 499 374 ,n04392985
ILSVRC2012_val_00005368,n04392985 65 19 473 278 ,n04392985
ILSVRC2012_val_00013711,n04398044 201 72 476 282 n04398044 32 127 206 266 ,n04398044
ILSVRC2012_val_00034859,n04398044 65 51 374 369 ,n04398044
ILSVRC2012_val_00018783,n04398044 153 126 326 250 n04398044 332 129 484 257 n04398044 20 141 152 241 ,n04398044
ILSVRC2012_val_00037105,n04398044 33 74 499 516 ,n04398044
ILSVRC2012_val_00042272,n04398044 2 176 351 498 ,n04398044
ILSVRC2012_val_00007045,n04399382 1 45 353 473 ,n04399382
ILSVRC2012_val_00025815,n04399382 33 12 359 468 ,n04399382
ILSVRC2012_val_00039275,n04399382 129 90 368 333 ,n04399382
ILSVRC2012_val_00039275,n04399382 129 90 368 333 ,n04399382
ILSVRC2012_val_00033540,n04399382 125 162 366 490 ,n04399382
ILSVRC2012_val_00031193,n04404412 144 159 254 245 ,n04404412
ILSVRC2012_val_00039246,n04404412 233 110 380 251 ,n04404412
ILSVRC2012_val_00020424,n04404412 63 74 441 302 ,n04404412
ILSVRC2012_val_00023618,n04404412 1 1 496 381 ,n04404412
ILSVRC2012_val_00002821,n04404412 48 22 456 301 ,n04404412
ILSVRC2012_val_00000123,n04409515 261 161 416 318 n04409515 134 137 264 289 n04409515 259 119 396 188 ,n04409515
ILSVRC2012_val_00029328,n04409515 21 247 163 374 n04409515 164 232 326 374 n04409515 183 81 331 228 n04409515 21 5 151 135 n04409515 272 0 415 115 n04409515 0 133 133 263 n04409515 318 256 493 374 n04409515 388 114 499 256 n04409515 145 0 272 117 n04409515 122 175 237 280 n04409515 332 100 452 233 n04409515 302 206 380 295 n04409515 398 0 458 43 ,n04409515
ILSVRC2012_val_00044037,n04409515 298 334 395 430 n04409515 402 267 504 364 n04409515 347 195 443 290 n04409515 186 194 280 286 n04409515 302 118 396 211 n04409515 244 265 338 360 ,n04409515
ILSVRC2012_val_00023732,n04409515 68 168 168 271 ,n04409515
ILSVRC2012_val_00009605,n04409515 198 112 305 216 ,n04409515
ILSVRC2012_val_00005112,n04417672 0 0 597 448 ,n04417672
ILSVRC2012_val_00036902,n04417672 0 3 499 331 ,n04417672
ILSVRC2012_val_00043337,n04417672 100 67 394 171 ,n04417672
ILSVRC2012_val_00005633,n04417672 3 1 499 374 ,n04417672
ILSVRC2012_val_00042006,n04417672 42 18 777 598 ,n04417672
ILSVRC2012_val_00011972,n04418357 72 1 409 332 ,n04418357
ILSVRC2012_val_00021937,n04418357 172 0 420 99 ,n04418357
ILSVRC2012_val_00017202,n04418357 1 2 498 374 ,n04418357
ILSVRC2012_val_00028155,n04418357 1 81 487 351 ,n04418357
ILSVRC2012_val_00013044,n04418357 0 2 498 333 ,n04418357
ILSVRC2012_val_00025320,n04423845 55 47 326 427 ,n04423845
ILSVRC2012_val_00038609,n04423845 170 58 270 183 ,n04423845
ILSVRC2012_val_00026002,n04423845 166 164 465 333 ,n04423845
ILSVRC2012_val_00011182,n04423845 101 63 248 232 ,n04423845
ILSVRC2012_val_00030456,n04423845 236 121 426 348 ,n04423845
ILSVRC2012_val_00036517,n04428191 0 17 499 375 ,n04428191
ILSVRC2012_val_00007461,n04428191 26 7 486 325 ,n04428191
ILSVRC2012_val_00026435,n04428191 72 131 479 278 ,n04428191
ILSVRC2012_val_00007461,n04428191 26 7 486 325 ,n04428191
ILSVRC2012_val_00025874,n04428191 11 70 277 450 ,n04428191
ILSVRC2012_val_00017571,n04429376 128 34 349 337 ,n04429376
ILSVRC2012_val_00004328,n04429376 0 0 356 498 ,n04429376
ILSVRC2012_val_00013871,n04429376 143 117 262 352 ,n04429376
ILSVRC2012_val_00007046,n04429376 61 0 337 498 ,n04429376
ILSVRC2012_val_00019420,n04429376 66 137 265 412 ,n04429376
ILSVRC2012_val_00029959,n04435653 0 74 498 332 n04435653 2 118 114 154 ,n04435653
ILSVRC2012_val_00035761,n04435653 100 27 499 332 n04435653 118 143 499 243 n04435653 0 33 51 127 ,n04435653
ILSVRC2012_val_00019621,n04435653 189 106 231 127 n04435653 278 99 319 122 n04435653 95 106 129 137 n04435653 234 278 275 296 n04435653 0 39 499 200 n04435653 306 274 337 291 n04435653 160 303 201 324 n04435653 185 15 380 37 n04435653 0 22 21 37 ,n04435653
ILSVRC2012_val_00004696,n04435653 23 90 491 411 ,n04435653
ILSVRC2012_val_00006917,n04435653 0 2 499 327 ,n04435653
ILSVRC2012_val_00010199,n04442312 4 8 157 156 ,n04442312
ILSVRC2012_val_00031375,n04442312 41 9 282 180 ,n04442312
ILSVRC2012_val_00004906,n04442312 65 39 419 318 ,n04442312
ILSVRC2012_val_00026916,n04442312 69 47 420 297 ,n04442312
ILSVRC2012_val_00004478,n04442312 26 338 163 466 ,n04442312
ILSVRC2012_val_00010184,n04443257 3 0 499 374 ,n04443257
ILSVRC2012_val_00044655,n04443257 133 0 498 498 ,n04443257
ILSVRC2012_val_00004326,n04443257 166 0 499 371 ,n04443257
ILSVRC2012_val_00041486,n04443257 10 52 356 437 ,n04443257
ILSVRC2012_val_00011540,n04443257 11 113 328 487 ,n04443257
ILSVRC2012_val_00018632,n04447861 202 225 296 431 ,n04447861
ILSVRC2012_val_00046754,n04447861 162 221 271 337 ,n04447861
ILSVRC2012_val_00001718,n04447861 174 38 326 371 ,n04447861
ILSVRC2012_val_00025192,n04447861 19 0 499 372 ,n04447861
ILSVRC2012_val_00004263,n04447861 110 90 389 363 ,n04447861
ILSVRC2012_val_00016035,n04456115 201 193 256 376 ,n04456115
ILSVRC2012_val_00018088,n04456115 249 82 344 338 n04456115 104 189 138 268 n04456115 54 39 118 329 n04456115 179 206 211 251 n04456115 436 212 470 267 n04456115 21 196 51 278 n04456115 409 212 432 250 n04456115 430 98 499 245 n04456115 146 230 158 253 n04456115 318 217 339 261 n04456115 252 210 274 246 n04456115 313 239 327 260 n04456115 219 231 226 247 n04456115 165 254 179 270 n04456115 133 235 143 250 n04456115 21 225 31 247 ,n04456115
ILSVRC2012_val_00003323,n04456115 311 32 398 338 ,n04456115
ILSVRC2012_val_00039596,n04456115 468 106 498 158 n04456115 315 111 326 149 n04456115 65 107 75 131 n04456115 166 116 180 141 ,n04456115
ILSVRC2012_val_00015178,n04456115 182 25 282 117 n04456115 368 182 444 234 ,n04456115
ILSVRC2012_val_00029664,n04458633 152 91 241 462 ,n04458633
ILSVRC2012_val_00000809,n04458633 5 0 211 374 ,n04458633
ILSVRC2012_val_00020813,n04458633 4 127 430 469 ,n04458633
ILSVRC2012_val_00039521,n04458633 347 107 363 290 n04458633 126 131 193 338 n04458633 259 204 334 302 n04458633 430 28 485 272 n04458633 316 141 339 300 n04458633 174 201 190 295 ,n04458633
ILSVRC2012_val_00000525,n04458633 112 172 178 478 n04458633 32 192 75 433 n04458633 307 133 373 450 n04458633 162 137 226 443 ,n04458633
ILSVRC2012_val_00020258,n04461696 24 79 499 309 ,n04461696
ILSVRC2012_val_00039723,n04461696 42 47 499 240 ,n04461696
ILSVRC2012_val_00033496,n04461696 83 113 384 243 ,n04461696
ILSVRC2012_val_00021882,n04461696 31 101 499 258 ,n04461696
ILSVRC2012_val_00028462,n04461696 62 80 435 372 ,n04461696
ILSVRC2012_val_00014406,n04462240 2 2 499 374 ,n04462240
ILSVRC2012_val_00043666,n04462240 1 0 499 374 ,n04462240
ILSVRC2012_val_00031948,n04462240 0 0 373 498 ,n04462240
ILSVRC2012_val_00003394,n04462240 0 0 499 374 ,n04462240
ILSVRC2012_val_00026920,n04462240 2 91 499 371 n04462240 3 2 499 86 ,n04462240
ILSVRC2012_val_00028200,n04465501 15 10 483 372 ,n04465501
ILSVRC2012_val_00024074,n04465501 18 119 499 326 ,n04465501
ILSVRC2012_val_00026128,n04465501 42 60 446 325 ,n04465501
ILSVRC2012_val_00004194,n04465501 14 11 479 365 ,n04465501
ILSVRC2012_val_00024101,n04465501 7 10 493 376 ,n04465501
ILSVRC2012_val_00044872,n04467665 209 219 451 295 ,n04467665
ILSVRC2012_val_00021567,n04467665 275 207 476 301 ,n04467665
ILSVRC2012_val_00045032,n04467665 25 126 154 287 n04467665 191 115 331 293 n04467665 294 132 485 304 ,n04467665
ILSVRC2012_val_00008391,n04467665 24 127 396 212 ,n04467665
ILSVRC2012_val_00018084,n04467665 64 196 481 281 ,n04467665
ILSVRC2012_val_00034739,n04476259 0 19 476 363 ,n04476259
ILSVRC2012_val_00026249,n04476259 1 80 495 353 n04476259 21 18 198 90 n04476259 282 0 499 157 ,n04476259
ILSVRC2012_val_00040453,n04476259 0 0 477 498 ,n04476259
ILSVRC2012_val_00008708,n04476259 6 42 478 374 ,n04476259
ILSVRC2012_val_00026249,n04476259 1 80 495 353 n04476259 21 18 198 90 n04476259 282 0 499 157 ,n04476259
ILSVRC2012_val_00018547,n04479046 28 151 178 375 n04479046 180 125 317 373 ,n04479046
ILSVRC2012_val_00026708,n04479046 65 87 271 390 ,n04479046
ILSVRC2012_val_00038352,n04479046 153 67 303 318 ,n04479046
ILSVRC2012_val_00017335,n04479046 72 93 280 478 ,n04479046
ILSVRC2012_val_00006076,n04479046 102 81 236 347 ,n04479046
ILSVRC2012_val_00029194,n04482393 223 186 292 251 ,n04482393
ILSVRC2012_val_00014052,n04482393 30 87 150 192 ,n04482393
ILSVRC2012_val_00029194,n04482393 223 186 292 251 ,n04482393
ILSVRC2012_val_00029194,n04482393 223 186 292 251 ,n04482393
ILSVRC2012_val_00023808,n04482393 37 0 332 498 ,n04482393
ILSVRC2012_val_00044985,n04483307 73 117 521 321 n04483307 303 64 585 212 n04483307 251 65 344 112 n04483307 1 0 66 92 n04483307 159 72 255 121 n04483307 520 1 561 60 n04483307 449 31 512 63 n04483307 222 49 269 72 n04483307 156 39 200 61 ,n04483307
ILSVRC2012_val_00028013,n04483307 75 0 353 240 ,n04483307
ILSVRC2012_val_00005581,n04483307 87 19 1184 1362 ,n04483307
ILSVRC2012_val_00049859,n04483307 25 1 798 478 ,n04483307
ILSVRC2012_val_00022507,n04483307 34 0 279 151 ,n04483307
ILSVRC2012_val_00005584,n04485082 37 7 461 498 ,n04485082
ILSVRC2012_val_00038787,n04485082 255 119 478 374 ,n04485082
ILSVRC2012_val_00043853,n04485082 58 203 188 381 n04485082 312 224 411 377 ,n04485082
ILSVRC2012_val_00041731,n04485082 171 215 284 327 n04485082 17 35 395 410 ,n04485082
ILSVRC2012_val_00008473,n04485082 181 44 475 374 ,n04485082
ILSVRC2012_val_00003226,n04486054 201 113 311 223 ,n04486054
ILSVRC2012_val_00005976,n04486054 45 97 310 390 ,n04486054
ILSVRC2012_val_00043357,n04486054 67 123 331 370 ,n04486054
ILSVRC2012_val_00028421,n04486054 20 67 360 422 ,n04486054
ILSVRC2012_val_00030164,n04486054 0 1 355 322 ,n04486054
ILSVRC2012_val_00007540,n04487081 95 202 480 373 ,n04487081
ILSVRC2012_val_00015700,n04487081 156 80 444 235 n04487081 463 122 499 188 ,n04487081
ILSVRC2012_val_00021054,n04487081 84 0 463 335 n04487081 31 130 97 265 n04487081 0 154 29 259 ,n04487081
ILSVRC2012_val_00043561,n04487081 86 31 419 222 ,n04487081
ILSVRC2012_val_00043686,n04487081 126 34 484 301 n04487081 120 130 158 213 ,n04487081
ILSVRC2012_val_00030894,n04487394 252 66 455 374 ,n04487394
ILSVRC2012_val_00048169,n04487394 0 231 373 466 ,n04487394
ILSVRC2012_val_00028418,n04487394 0 153 373 490 ,n04487394
ILSVRC2012_val_00025357,n04487394 131 57 408 371 n04487394 134 137 275 358 ,n04487394
ILSVRC2012_val_00000479,n04487394 101 171 207 498 ,n04487394
ILSVRC2012_val_00033123,n04493381 0 167 373 498 ,n04493381
ILSVRC2012_val_00042481,n04493381 0 226 499 374 ,n04493381
ILSVRC2012_val_00049114,n04493381 63 47 443 300 ,n04493381
ILSVRC2012_val_00043658,n04493381 136 186 449 399 ,n04493381
ILSVRC2012_val_00043658,n04493381 136 186 449 399 ,n04493381
ILSVRC2012_val_00041689,n04501370 165 245 261 370 ,n04501370
ILSVRC2012_val_00041779,n04501370 101 261 262 498 n04501370 238 241 345 426 ,n04501370
ILSVRC2012_val_00012296,n04501370 172 109 284 281 n04501370 28 129 98 235 ,n04501370
ILSVRC2012_val_00043709,n04501370 148 242 252 374 n04501370 308 206 446 303 ,n04501370
ILSVRC2012_val_00002962,n04501370 160 75 242 346 n04501370 275 97 320 305 n04501370 232 90 288 321 ,n04501370
ILSVRC2012_val_00009383,n04505470 112 204 464 337 ,n04505470
ILSVRC2012_val_00044703,n04505470 86 20 399 336 ,n04505470
ILSVRC2012_val_00015326,n04505470 0 0 499 338 ,n04505470
ILSVRC2012_val_00018176,n04505470 64 196 461 351 ,n04505470
ILSVRC2012_val_00036957,n04505470 0 36 498 370 ,n04505470
ILSVRC2012_val_00049952,n04507155 122 170 245 242 n04507155 191 15 381 150 ,n04507155
ILSVRC2012_val_00017127,n04507155 104 74 287 209 n04507155 9 81 101 159 n04507155 438 64 477 82 ,n04507155
ILSVRC2012_val_00029229,n04507155 0 0 499 374 ,n04507155
ILSVRC2012_val_00030149,n04507155 40 73 175 130 n04507155 0 177 236 497 n04507155 235 6 339 62 n04507155 143 277 297 432 n04507155 192 191 325 316 n04507155 60 178 235 261 n04507155 270 121 354 203 n04507155 108 45 220 86 n04507155 185 40 272 80 n04507155 312 80 365 135 n04507155 334 52 381 92 n04507155 143 141 345 251 n04507155 351 6 392 23 ,n04507155
ILSVRC2012_val_00017824,n04507155 287 138 343 174 ,n04507155
ILSVRC2012_val_00026754,n04509417 118 170 226 358 n04509417 0 171 59 293 n04509417 181 207 249 285 n04509417 453 289 499 374 ,n04509417
ILSVRC2012_val_00038319,n04509417 284 145 381 374 ,n04509417
ILSVRC2012_val_00005520,n04509417 120 253 163 498 ,n04509417
ILSVRC2012_val_00025697,n04509417 147 165 224 453 ,n04509417
ILSVRC2012_val_00004318,n04509417 182 276 223 403 ,n04509417
ILSVRC2012_val_00025666,n04515003 0 34 495 329 ,n04515003
ILSVRC2012_val_00016309,n04515003 21 3 423 337 ,n04515003
ILSVRC2012_val_00040133,n04515003 0 1 499 335 ,n04515003
ILSVRC2012_val_00047223,n04515003 0 9 89 81 ,n04515003
ILSVRC2012_val_00006958,n04515003 11 2 361 274 ,n04515003
ILSVRC2012_val_00020843,n04517823 113 187 303 327 n04517823 247 145 329 219 n04517823 0 318 184 374 n04517823 245 159 326 226 ,n04517823
ILSVRC2012_val_00004438,n04517823 97 120 291 348 ,n04517823
ILSVRC2012_val_00022790,n04517823 133 46 410 374 n04517823 0 28 159 374 ,n04517823
ILSVRC2012_val_00030178,n04517823 106 177 236 443 n04517823 275 165 326 225 n04517823 105 0 241 447 ,n04517823
ILSVRC2012_val_00019601,n04517823 118 3 335 498 ,n04517823
ILSVRC2012_val_00031872,n04522168 92 2 282 495 ,n04522168
ILSVRC2012_val_00031441,n04522168 77 26 425 452 ,n04522168
ILSVRC2012_val_00011908,n04522168 145 85 247 470 n04522168 147 313 231 471 ,n04522168
ILSVRC2012_val_00003657,n04522168 175 210 371 406 ,n04522168
ILSVRC2012_val_00035813,n04522168 177 16 327 488 ,n04522168
ILSVRC2012_val_00024824,n04523525 92 12 368 322 n04523525 420 158 499 329 n04523525 1 156 74 359 ,n04523525
ILSVRC2012_val_00003132,n04523525 0 2 499 246 ,n04523525
ILSVRC2012_val_00019945,n04523525 81 8 363 223 n04523525 3 233 372 498 ,n04523525
ILSVRC2012_val_00016963,n04523525 96 397 297 467 n04523525 0 0 373 168 n04523525 65 186 315 335 n04523525 66 381 90 498 n04523525 1 65 372 291 n04523525 2 131 332 280 n04523525 331 297 373 498 ,n04523525
ILSVRC2012_val_00011407,n04523525 0 0 340 410 ,n04523525
ILSVRC2012_val_00010858,n04525038 10 0 425 498 ,n04525038
ILSVRC2012_val_00010858,n04525038 10 0 425 498 ,n04525038
ILSVRC2012_val_00025160,n04525038 35 81 472 471 ,n04525038
ILSVRC2012_val_00010858,n04525038 10 0 425 498 ,n04525038
ILSVRC2012_val_00025160,n04525038 35 81 472 471 ,n04525038
ILSVRC2012_val_00006255,n04525305 43 5 236 498 ,n04525305
ILSVRC2012_val_00005732,n04525305 214 78 342 287 n04525305 347 80 469 293 n04525305 0 0 165 374 ,n04525305
ILSVRC2012_val_00021451,n04525305 0 1 293 374 n04525305 297 2 499 374 ,n04525305
ILSVRC2012_val_00036336,n04525305 53 0 485 374 ,n04525305
ILSVRC2012_val_00001881,n04525305 20 1 454 268 n04525305 14 271 458 374 ,n04525305
ILSVRC2012_val_00000036,n04532106 68 157 300 498 ,n04532106
ILSVRC2012_val_00048731,n04532106 61 191 345 466 ,n04532106
ILSVRC2012_val_00048657,n04532106 0 0 265 374 ,n04532106
ILSVRC2012_val_00039756,n04532106 112 82 252 458 n04532106 150 156 244 280 ,n04532106
ILSVRC2012_val_00000068,n04532106 0 0 373 498 ,n04532106
ILSVRC2012_val_00012772,n04532670 12 11 374 407 ,n04532670
ILSVRC2012_val_00000951,n04532670 0 161 481 385 ,n04532670
ILSVRC2012_val_00041695,n04532670 61 122 499 201 ,n04532670
ILSVRC2012_val_00019521,n04532670 1 46 453 304 ,n04532670
ILSVRC2012_val_00046644,n04532670 19 152 499 366 ,n04532670
ILSVRC2012_val_00034280,n04536866 8 258 246 445 ,n04536866
ILSVRC2012_val_00002201,n04536866 151 207 336 374 ,n04536866
ILSVRC2012_val_00047738,n04536866 185 92 440 327 ,n04536866
ILSVRC2012_val_00024173,n04536866 26 68 338 466 ,n04536866
ILSVRC2012_val_00012803,n04536866 0 51 327 495 ,n04536866
ILSVRC2012_val_00033329,n04540053 90 78 133 122 ,n04540053
ILSVRC2012_val_00021825,n04540053 141 77 225 168 ,n04540053
ILSVRC2012_val_00021825,n04540053 141 77 225 168 ,n04540053
ILSVRC2012_val_00047680,n04540053 514 296 578 363 ,n04540053
ILSVRC2012_val_00045391,n04540053 227 18 323 115 ,n04540053
ILSVRC2012_val_00047664,n04542943 0 0 334 498 ,n04542943
ILSVRC2012_val_00049512,n04542943 0 108 318 374 n04542943 219 72 499 270 n04542943 240 10 372 43 ,n04542943
ILSVRC2012_val_00042908,n04542943 8 85 323 372 ,n04542943
ILSVRC2012_val_00049401,n04542943 200 91 416 295 ,n04542943
ILSVRC2012_val_00003642,n04542943 56 1 347 498 ,n04542943
ILSVRC2012_val_00013320,n04548280 116 82 279 246 ,n04548280
ILSVRC2012_val_00017368,n04548280 135 126 335 331 ,n04548280
ILSVRC2012_val_00018143,n04548280 183 123 335 251 ,n04548280
ILSVRC2012_val_00030330,n04548280 295 12 474 155 ,n04548280
ILSVRC2012_val_00041037,n04548280 26 28 460 498 ,n04548280
ILSVRC2012_val_00048305,n04548362 41 37 421 460 ,n04548362
ILSVRC2012_val_00046827,n04548362 250 118 477 320 n04548362 24 70 395 280 ,n04548362
ILSVRC2012_val_00021957,n04548362 20 13 395 482 ,n04548362
ILSVRC2012_val_00008403,n04548362 24 26 480 352 ,n04548362
ILSVRC2012_val_00047367,n04548362 316 175 487 358 n04548362 73 208 258 374 n04548362 61 6 390 257 n04548362 204 182 365 374 ,n04548362
ILSVRC2012_val_00042146,n04550184 0 0 373 498 ,n04550184
ILSVRC2012_val_00032555,n04550184 102 46 295 284 ,n04550184
ILSVRC2012_val_00030919,n04550184 0 2 323 498 ,n04550184
ILSVRC2012_val_00008851,n04550184 73 48 338 478 ,n04550184
ILSVRC2012_val_00041408,n04550184 57 17 355 485 ,n04550184
ILSVRC2012_val_00023593,n04552348 114 101 137 116 n04552348 8 90 499 351 n04552348 181 97 202 108 ,n04552348
ILSVRC2012_val_00004879,n04552348 68 78 373 318 ,n04552348
ILSVRC2012_val_00011942,n04552348 0 95 371 498 ,n04552348
ILSVRC2012_val_00046500,n04552348 13 155 474 319 ,n04552348
ILSVRC2012_val_00007311,n04552348 138 97 416 238 ,n04552348
ILSVRC2012_val_00015991,n04553703 34 168 315 326 ,n04553703
ILSVRC2012_val_00031261,n04553703 37 255 292 368 ,n04553703
ILSVRC2012_val_00034191,n04553703 16 118 442 259 ,n04553703
ILSVRC2012_val_00025052,n04553703 9 4 279 329 ,n04553703
ILSVRC2012_val_00022742,n04553703 43 23 377 209 ,n04553703
ILSVRC2012_val_00029348,n04554684 77 187 330 498 ,n04554684
ILSVRC2012_val_00018909,n04554684 0 0 452 374 ,n04554684
ILSVRC2012_val_00023591,n04554684 67 1 498 457 ,n04554684
ILSVRC2012_val_00031732,n04554684 201 194 371 374 ,n04554684
ILSVRC2012_val_00000280,n04554684 71 96 340 442 ,n04554684
ILSVRC2012_val_00049261,n04557648 186 87 336 453 ,n04557648
ILSVRC2012_val_00023429,n04557648 110 18 295 306 ,n04557648
ILSVRC2012_val_00003429,n04557648 240 79 373 374 ,n04557648
ILSVRC2012_val_00003429,n04557648 240 79 373 374 ,n04557648
ILSVRC2012_val_00038312,n04557648 76 3 298 498 ,n04557648
ILSVRC2012_val_00012572,n04560804 239 44 416 287 ,n04560804
ILSVRC2012_val_00037427,n04560804 37 29 458 319 ,n04560804
ILSVRC2012_val_00014146,n04560804 63 0 332 498 ,n04560804
ILSVRC2012_val_00031871,n04560804 0 33 370 483 ,n04560804
ILSVRC2012_val_00037427,n04560804 37 29 458 319 ,n04560804
ILSVRC2012_val_00011879,n04562935 105 52 370 498 ,n04562935
ILSVRC2012_val_00008486,n04562935 103 4 370 409 ,n04562935
ILSVRC2012_val_00035046,n04562935 35 25 326 498 ,n04562935
ILSVRC2012_val_00040360,n04562935 181 126 303 374 ,n04562935
ILSVRC2012_val_00004393,n04562935 61 85 250 498 ,n04562935
ILSVRC2012_val_00031554,n04579145 36 114 296 352 n04579145 289 184 460 348 ,n04579145
ILSVRC2012_val_00031554,n04579145 36 114 296 352 n04579145 289 184 460 348 ,n04579145
ILSVRC2012_val_00036864,n04579145 184 1 918 681 ,n04579145
ILSVRC2012_val_00021950,n04579145 519 519 705 861 n04579145 738 264 1167 900 n04579145 9 249 492 906 ,n04579145
ILSVRC2012_val_00043865,n04579145 14 17 555 839 ,n04579145
ILSVRC2012_val_00020246,n04579432 101 79 539 352 ,n04579432
ILSVRC2012_val_00027515,n04579432 71 313 547 414 ,n04579432
ILSVRC2012_val_00032728,n04579432 27 92 437 283 ,n04579432
ILSVRC2012_val_00005350,n04579432 169 68 360 251 ,n04579432
ILSVRC2012_val_00025788,n04579432 341 99 456 342 n04579432 201 93 319 328 ,n04579432
ILSVRC2012_val_00021402,n04584207 61 38 230 351 n04584207 238 8 386 345 ,n04584207
ILSVRC2012_val_00042537,n04584207 23 58 328 516 ,n04584207
ILSVRC2012_val_00017484,n04584207 28 25 298 477 ,n04584207
ILSVRC2012_val_00006390,n04584207 85 0 277 483 ,n04584207
ILSVRC2012_val_00034564,n04584207 22 15 360 351 ,n04584207
ILSVRC2012_val_00027696,n04589890 0 0 499 309 ,n04589890
ILSVRC2012_val_00019542,n04589890 2 35 50 357 n04589890 58 41 366 376 ,n04589890
ILSVRC2012_val_00017272,n04589890 1 2 499 374 ,n04589890
ILSVRC2012_val_00048218,n04589890 0 0 499 369 ,n04589890
ILSVRC2012_val_00011099,n04589890 0 0 499 256 ,n04589890
ILSVRC2012_val_00036111,n04590129 29 95 177 271 n04590129 310 85 499 311 ,n04590129
ILSVRC2012_val_00022343,n04590129 3 1 398 497 ,n04590129
ILSVRC2012_val_00023042,n04590129 211 0 498 326 ,n04590129
ILSVRC2012_val_00043493,n04590129 20 31 312 466 n04590129 26 38 123 365 ,n04590129
ILSVRC2012_val_00000587,n04590129 0 0 499 316 n04590129 2 148 237 375 ,n04590129
ILSVRC2012_val_00001181,n04591157 106 43 490 448 ,n04591157
ILSVRC2012_val_00041022,n04591157 22 24 279 367 ,n04591157
